"id","month","day","year","description","amount","category","account","debit_or_credit","original_description","note","date"
"00000145717d41b384396f7f001000f300940076","8","28","2013","Smith's Food","12.89","Groceries","CREDIT CARD","debit",,"","2013.08.28"
"00000145717d41b384396f80001000f300940076","8","26","2013","Chaseautomatic","600.0","Credit Card Payment","SHARE DRAFT NO MIN","debit",,"","2013.08.26"
"00000145717d41b384396f81001000f300940076","8","26","2013","Cheesecake Factory","18.66","Restaurants","CREDIT CARD","debit",,"","2013.08.26"
"00000145717d41b384396f82001000f300940076","8","26","2013","Buffalo Wild Wings","15.27","Restaurants","CREDIT CARD","debit",,"","2013.08.26"
"00000145717d41b384396f83001000f300940076","8","25","2013","Smith's Food","10.96","Groceries","CREDIT CARD","debit",,"","2013.08.25"
"00000145717d41b384396f84001000f300940076","8","25","2013","Oriental Noodle House","15.95","Restaurants","CREDIT CARD","debit",,"","2013.08.25"
"00000145717d41b384396f85001000f300940076","8","23","2013","North West Provoshare","800.0","Income","SHARE DRAFT NO MIN","credit",,"","2013.08.23"
"00000145717d41b384396f86001000f300940076","8","23","2013","Transfer from SHARE DRAFT NO MIN","600.0","Credit Card Payment","CREDIT CARD","credit",,"","2013.08.23"
"00000145717d41b384396f87001000f300940076","8","23","2013","Zerochaos Payropayroll Deduction","999.27","Paycheck","SHARE DRAFT NO MIN","credit",,"","2013.08.23"
"00000145717d41b384396f88001000f300940076","8","22","2013","Cavalier Hotel","83.91","Hotel","CREDIT CARD","debit",,"","2013.08.22"
"00000145717d41b384396f89001000f300940076","8","22","2013","Smiths Fuel","49.4","Gas & Fuel","CREDIT CARD","debit",,"","2013.08.22"
"00000145717d41b384396f8a001000f300940076","8","22","2013","US Airways","132.9","Air Travel","CREDIT CARD","debit",,"","2013.08.22"
"00000145717d41b384396f8b001000f300940076","8","21","2013","Pizza Factory","25.34","Restaurants","CREDIT CARD","debit",,"","2013.08.21"
"00000145717d41b384396f8c001000f300940076","8","20","2013","Delta","699.6","Air Travel","CREDIT CARD","debit",,"","2013.08.20"
"00000145717d41b384396f8d001000f300940076","8","20","2013","Delta","699.6","Air Travel","CREDIT CARD","debit",,"","2013.08.20"
"00000145717d41b384396f8e001000f300940076","8","19","2013","Geicoautomatic","166.3","Auto Insurance","SHARE DRAFT NO MIN","debit",,"","2013.08.19"
"00000145717d41b384396f8f001000f300940076","8","19","2013","Transfer to CREDIT CARD","105.43","Credit Card Payment","SHARE DRAFT NO MIN","debit",,"","2013.08.19"
"00000145717d41b384396f90001000f300940076","8","19","2013","O D Fees","30.0","Income","SHARE DRAFT NO MIN","credit",,"","2013.08.19"
"00000145717d41b384396f91001000f300940076","8","19","2013","Od Privilegefee","30.0","Bank Fee","SHARE DRAFT NO MIN","debit",,"","2013.08.19"
"00000145717d41b384396f92001000f300940076","8","19","2013","Fedloanservicingach Transactionautomatic","354.28","Student Loan","SHARE DRAFT NO MIN","debit",,"","2013.08.19"
"00000145717d41b384396f93001000f300940076","8","19","2013","Transfer from PRIME SHARE ACCOUNT","10.13","Transfer","SHARE DRAFT NO MIN","credit",,"","2013.08.19"
"00000145717d41b384396f94001000f300940076","8","19","2013","Od Privilegefee","30.0","Bank Fee","SHARE DRAFT NO MIN","debit",,"","2013.08.19"
"00000145717d41b384396f95001000f300940076","8","19","2013","USPS","151.2","Shipping","SHARE DRAFT NO MIN","debit",,"","2013.08.19"
"00000145717d41b384396f96001000f300940076","8","19","2013","Transfer to SHARE DRAFT NO MIN","10.13","Transfer","PRIME SHARE ACCOUNT","debit",,"","2013.08.19"
"00000145717d41b384396f97001000f300940076","8","19","2013","Carnival Cruise","1176.22","Vacation","CREDIT CARD","debit",,"","2013.08.19"
"00000145717d41b384396f98001000f300940076","8","19","2013","Thai Mango Llc","18.64","Restaurants","CREDIT CARD","debit",,"","2013.08.19"
"00000145717d41b384396f99001000f300940076","8","18","2013","Chili's","11.69","Restaurants","CREDIT CARD","debit",,"","2013.08.18"
"00000145717d41b384396f9a001000f300940076","8","16","2013","Transfer from SHARE DRAFT NO MIN","105.43","Credit Card Payment","CREDIT CARD","credit",,"","2013.08.16"
"00000145717d41b384396f9b001000f300940076","8","16","2013","Maceys","12.42","Groceries","CREDIT CARD","debit",,"","2013.08.16"
"00000145717d41b384396f9c001000f300940076","8","16","2013","Zerochaos Payropayroll Deduction","447.93","Paycheck","SHARE DRAFT NO MIN","credit",,"","2013.08.16"
"00000145717d41b384396f9d001000f300940076","8","16","2013","Payment","8.7","Loan Payment","Direct Unsub Stafford Loan","credit",,"","2013.08.16"
"00000145717d41b384396f9e001000f300940076","8","16","2013","Payment","318.42","Loan Payment","Direct Unsub Stafford Loan","credit",,"","2013.08.16"
"00000145717d41b384396f9f001000f300940076","8","16","2013","Payment","27.15","Loan Payment","Federal Unsub Stafford Loan","credit",,"","2013.08.16"
"00000145717d41b384396fa0001000f300940076","8","13","2013","Check 1117","326.31","Charity","SHARE DRAFT NO MIN","debit",,"","2013.08.13"
"00000145717d41b384396fa1001000f300940076","8","13","2013","Fedloanservicingach Transactionautomatic","335.8","Student Loan","SHARE DRAFT NO MIN","debit",,"","2013.08.13"
"00000145717d41b384396fa2001000f300940076","8","12","2013","Chaseautomatic","379.33","Credit Card Payment","SHARE DRAFT NO MIN","debit",,"","2013.08.12"
"00000145717d41b46599b49d001000f300940076","8","12","2013","Internet Transfer Transfer","50.0","Mobile Phone","SHARE DRAFT NO MIN","debit",,"","2013.08.12"
"00000145717d41b46599b49e001000f300940076","8","11","2013","Red Robin","10.82","Restaurants","CREDIT CARD","debit",,"","2013.08.11"
"00000145717d41b46599b49f001000f300940076","8","11","2013","Smith's Food","3.62","Groceries","CREDIT CARD","debit",,"","2013.08.11"
"00000145717d41b46599b4a0001000f300940076","8","11","2013","Wal-Mart","9.25","Shopping","CREDIT CARD","debit",,"","2013.08.11"
"00000145717d41b46599b4a1001000f300940076","8","11","2013","Red Robin","25.53","Restaurants","CREDIT CARD","debit",,"","2013.08.11"
"00000145717d41b46599b4a2001000f300940076","8","11","2013","Chipotle","9.11","Fast Food","CREDIT CARD","debit",,"","2013.08.11"
"00000145717d41b46599b4a3001000f300940076","8","9","2013","Transfer from PRIME SHARE ACCOUNT","30.0","Transfer","SHARE DRAFT NO MIN","credit",,"","2013.08.09"
"00000145717d41b46599b4a4001000f300940076","8","9","2013","Transfer to SHARE DRAFT NO MIN","30.0","Transfer","PRIME SHARE ACCOUNT","debit",,"","2013.08.09"
"00000145717d41b46599b4a5001000f300940076","8","9","2013","Cucos","26.02","Restaurants","CREDIT CARD","debit",,"","2013.08.09"
"00000145717d41b46599b4a6001000f300940076","8","9","2013","Transfer from SHARE DRAFT NO MIN","379.33","Credit Card Payment","CREDIT CARD","credit",,"","2013.08.09"
"00000145717d41b46599b4a7001000f300940076","8","9","2013","Smith's Food","21.08","Groceries","CREDIT CARD","debit",,"","2013.08.09"
"00000145717d41b46599b4a8001000f300940076","8","9","2013","Zerochaos Payropayroll Deduction","999.27","Paycheck","SHARE DRAFT NO MIN","credit",,"","2013.08.09"
"00000145717d41b46599b4a9001000f300940076","8","9","2013","Payment","311.88","Loan Payment","Direct Unsub Stafford Loan","credit",,"","2013.08.09"
"00000145717d41b46599b4aa001000f300940076","8","9","2013","Payment","23.92","Loan Payment","Federal Unsub Stafford Loan","credit",,"","2013.08.09"
"00000145717d41b46599b4ab001000f300940076","8","8","2013","Smith's Food","7.15","Groceries","CREDIT CARD","debit",,"","2013.08.08"
"00000145717d41b46599b4ac001000f300940076","8","7","2013","Sportsman's","128.09","Sporting Goods","CREDIT CARD","debit",,"","2013.08.07"
"00000145717d41b46599b4ad001000f300940076","8","7","2013","Big Als","8.6","Restaurants","CREDIT CARD","debit",,"","2013.08.07"
"00000145717d41b46599b4ae001000f300940076","8","6","2013","Smith's Food","27.98","Groceries","CREDIT CARD","debit",,"","2013.08.06"
"00000145717d41b46599b4af001000f300940076","8","6","2013","Gold's Gym","27.78","Gym","CREDIT CARD","debit",,"","2013.08.06"
"00000145717d41b46599b4b0001000f300940076","8","6","2013","Smith's Food","11.73","Groceries","CREDIT CARD","debit",,"","2013.08.06"
"00000145717d41b46599b4b1001000f300940076","8","5","2013","Transfer to CREDIT CARD","2410.0","Credit Card Payment","SHARE DRAFT NO MIN","debit",,"","2013.08.05"
"00000145717d41b46599b4b2001000f300940076","8","5","2013","Bridge Property Automatic","94.44","Mortgage & Rent","SHARE DRAFT NO MIN","debit",,"","2013.08.05"
"00000145717d41b46599b4b3001000f300940076","8","4","2013","Ba Adobe Lehi","3.5","Restaurants","CREDIT CARD","debit",,"","2013.08.04"
"00000145717d41b46599b4b4001000f300940076","8","4","2013","Brick Oven","26.61","Restaurants","CREDIT CARD","debit",,"","2013.08.04"
"00000145717d41b46599b4b5001000f300940076","8","4","2013","Hainsworth Laundry","5.0","Laundry","CREDIT CARD","debit",,"","2013.08.04"
"00000145717d41b46599b4b6001000f300940076","8","4","2013","Maceys","11.29","Groceries","CREDIT CARD","debit",,"","2013.08.04"
"00000145717d41b46599b4b7001000f300940076","8","2","2013","Transfer from PRIME SHARE ACCOUNT","1050.0","Transfer","SHARE DRAFT NO MIN","credit",,"","2013.08.02"
"00000145717d41b46599b4b8001000f300940076","8","2","2013","Transfer to SHARE DRAFT NO MIN","1050.0","Transfer","PRIME SHARE ACCOUNT","debit",,"","2013.08.02"
"00000145717d41b46599b4b9001000f300940076","8","2","2013","Transfer from SHARE DRAFT NO MIN","2410.0","Credit Card Payment","CREDIT CARD","credit",,"","2013.08.02"
"00000145717d41b46599b4ba001000f300940076","8","2","2013","Zerochaos Payropayroll Deduction","1064.74","Paycheck","SHARE DRAFT NO MIN","credit",,"","2013.08.02"
"00000145717d41b46599b4bb001000f300940076","8","1","2013","Netflix","7.99","Movies & DVDs","SHARE DRAFT NO MIN","debit",,"","2013.08.01"
"00000145717d41b46599b4bc001000f300940076","8","1","2013","Smiths Fuel","48.43","Gas & Fuel","CREDIT CARD","debit",,"","2013.08.01"
"00000145717d41b46599b4bd001000f300940076","7","31","2013","Transfer to CREDIT CARD","191.57","Credit Card Payment","SHARE DRAFT NO MIN","debit",,"","2013.07.31"
"00000145717d41b46599b4be001000f300940076","7","31","2013","Dividendshare Dividend","0.08","Investments","PRIME SHARE ACCOUNT","credit",,"","2013.07.31"
"00000145717d41b46599b4bf001000f300940076","7","31","2013","Smith's Food","19.19","Groceries","CREDIT CARD","debit",,"","2013.07.31"
"00000145717d41b46599b4c0001000f300940076","7","31","2013","Total Bond Mkt Index Inv - Dividend","0.6","Dividend & Cap Gains","Vanguard Account","credit",,"","2013.07.31"
"00000145717d41b46599b4c1001000f300940076","7","30","2013","Wilson Diamonds","2456.32","Gift","CREDIT CARD","debit",,"","2013.07.30"
"00000145717d41b46599b4c2001000f300940076","7","30","2013","Spoon It Up","7.66","Fast Food","CREDIT CARD","debit",,"","2013.07.30"
"00000145717d41b46599b4c3001000f300940076","7","30","2013","Transfer from SHARE DRAFT NO MIN","191.57","Credit Card Payment","CREDIT CARD","credit",,"","2013.07.30"
"00000145717d41b46599b4c4001000f300940076","7","29","2013","Olive Garden","19.15","Restaurants","CREDIT CARD","debit",,"","2013.07.29"
"00000145717d41b46599b4c5001000f300940076","7","29","2013","Smiths N Freedomelectronic","72.58","Groceries","SHARE DRAFT NO MIN","debit",,"","2013.07.29"
"00000145717d41b46599b4c6001000f300940076","7","28","2013","Lolo Fresh Food","9.01","Food & Dining","CREDIT CARD","debit",,"","2013.07.28"
"00000145717d41b46599b4c7001000f300940076","7","28","2013","Cinemark","30.0","Movies & DVDs","CREDIT CARD","debit",,"","2013.07.28"
"00000145717d41b46599b4c8001000f300940076","7","28","2013","Texas Roadhouse","38.39","Restaurants","CREDIT CARD","debit",,"","2013.07.28"
"00000145717d41b46599b4c9001000f300940076","7","28","2013","Thai Drift","6.46","Restaurants","CREDIT CARD","debit",,"","2013.07.28"
"00000145717d41b46599b4ca001000f300940076","7","26","2013","Transfer to PRIME SHARE ACCOUNT","100.0","Transfer","SHARE DRAFT NO MIN","debit",,"","2013.07.26"
"00000145717d41b46599b4cb001000f300940076","7","26","2013","Transfer from SHARE DRAFT NO MIN","100.0","Transfer","PRIME SHARE ACCOUNT","credit",,"","2013.07.26"
"00000145717d41b46599b4cc001000f300940076","7","26","2013","Wal-Mart","14.7","Shopping","CREDIT CARD","debit",,"","2013.07.26"
"00000145717d41b46599b4cd001000f300940076","7","26","2013","Ba Adobe Lehi","3.75","Restaurants","CREDIT CARD","debit",,"","2013.07.26"
"00000145717d41b46599b4ce001000f300940076","7","26","2013","Zerochaos Payropayroll Deduction","999.27","Paycheck","SHARE DRAFT NO MIN","credit",,"","2013.07.26"
"00000145717d41b46599b4cf001000f300940076","7","25","2013","Cinemark","3.0","Movies & DVDs","CREDIT CARD","debit",,"","2013.07.25"
"00000145717d41b46599b4d0001000f300940076","7","25","2013","Arby's","0.69","Fast Food","CREDIT CARD","debit",,"","2013.07.25"
"00000145717d41b46599b4d1001000f300940076","7","23","2013","Check 1116","296.0","Marc Tithing","SHARE DRAFT NO MIN","debit",,"","2013.07.23"
"00000145717d41b46599b4d2001000f300940076","7","23","2013","Amazon Kindle","6.39","Books","CREDIT CARD","debit",,"","2013.07.23"
"00000145717d41b46599b4d3001000f300940076","7","22","2013","Chaseautomatic","459.1","Credit Card Payment","SHARE DRAFT NO MIN","debit",,"","2013.07.22"
"00000145717d41b46599b4d4001000f300940076","7","22","2013","Fedloanservicingach Transactionautomatic","320.0","Student Loan","SHARE DRAFT NO MIN","debit",,"","2013.07.22"
"00000145717d41b46599b4d5001000f300940076","7","22","2013","Iggy Orem","25.24","Restaurants","CREDIT CARD","debit",,"","2013.07.22"
"00000145717d41b46599b4d6001000f300940076","7","21","2013","Coldstone","4.3","Fast Food","CREDIT CARD","debit",,"","2013.07.21"
"00000145717d41b46599b4d7001000f300940076","7","21","2013","Sq Sensuous Sandwich","5.11","Restaurants","CREDIT CARD","debit",,"","2013.07.21"
"00000145717d41b46599b4d8001000f300940076","7","21","2013","Cafe Zupas","8.61","Restaurants","CREDIT CARD","debit",,"","2013.07.21"
"00000145717d41b46599b4d9001000f300940076","7","21","2013","Ba Adobe Lehi","3.84","Restaurants","CREDIT CARD","debit",,"","2013.07.21"
"00000145717d41b46599b4da001000f300940076","7","19","2013","Transfer to PRIME SHARE ACCOUNT","150.0","Transfer","SHARE DRAFT NO MIN","debit",,"","2013.07.19"
"00000145717d41b46599b4db001000f300940076","7","19","2013","Transfer from SHARE DRAFT NO MIN","150.0","Transfer","PRIME SHARE ACCOUNT","credit",,"","2013.07.19"
"00000145717d41b46599b4dc001000f300940076","7","19","2013","Smith's Food","6.68","Groceries","CREDIT CARD","debit",,"","2013.07.19"
"00000145717d41b46599b4dd001000f300940076","7","19","2013","Transfer from SHARE DRAFT NO MIN","459.1","Credit Card Payment","CREDIT CARD","credit",,"","2013.07.19"
"00000145717d41b46599b4de001000f300940076","7","19","2013","Hainsworth Laundry","6.25","Laundry","CREDIT CARD","debit",,"","2013.07.19"
"00000145717d41b46599b4df001000f300940076","7","19","2013","Zerochaos Payropayroll Deduction","999.27","Paycheck","SHARE DRAFT NO MIN","credit",,"","2013.07.19"
"00000145717d41b46599b4e0001000f300940076","7","19","2013","Payment","296.33","Loan Payment","Direct Unsub Stafford Loan","credit",,"","2013.07.19"
"00000145717d41b46599b4e1001000f300940076","7","19","2013","Payment","14.78","Loan Payment","Direct Unsub Stafford Loan","credit",,"","2013.07.19"
"00000145717d41b46599b4e2001000f300940076","7","19","2013","Payment","8.89","Loan Payment","Federal Unsub Stafford Loan","credit",,"","2013.07.19"
"00000145717d41b46599b4e3001000f300940076","7","17","2013","Smiths Fuel","56.75","Gas & Fuel","CREDIT CARD","debit",,"","2013.07.17"
"00000145717d41b46599b4e4001000f300940076","7","17","2013","Amazon","39.94","Shopping","CREDIT CARD","debit",,"","2013.07.17"
"00000145717d41b46599b4e5001000f300940076","7","16","2013","Chevron","1.79","Gas & Fuel","CREDIT CARD","debit",,"","2013.07.16"
"00000145717d41b46599b4e6001000f300940076","7","16","2013","Qdoba Mexican Grill","7.45","Fast Food","CREDIT CARD","debit",,"","2013.07.16"
"00000145717d41b46599b4e7001000f300940076","7","16","2013","Maverik Ctry Stre","3.17","Gas & Fuel","CREDIT CARD","debit",,"","2013.07.16"
"00000145717d41b46599b4e8001000f300940076","7","14","2013","Cinemark","8.5","Movies & DVDs","CREDIT CARD","debit",,"","2013.07.14"
"00000145717d41b46599b4e9001000f300940076","7","14","2013","KFC","5.31","Fast Food","CREDIT CARD","debit",,"","2013.07.14"
"00000145717d41b46599b4ea001000f300940076","7","14","2013","Ralphs","5.58","Groceries","CREDIT CARD","debit",,"","2013.07.14"
"00000145717d41b46599b4eb001000f300940076","7","14","2013","In-N-Out Burger","2.11","Fast Food","CREDIT CARD","debit",,"","2013.07.14"
"00000145717d41b46599b4ec001000f300940076","7","11","2013","Smith's Food","8.53","Groceries","CREDIT CARD","debit",,"","2013.07.11"
"00000145717d41b46599b4ed001000f300940076","7","10","2013","Smith's Food","25.97","Groceries","CREDIT CARD","debit",,"","2013.07.10"
"00000145717d41b46599b4ee001000f300940076","7","10","2013","Ba Adobe Lehi","5.75","Restaurants","CREDIT CARD","debit",,"","2013.07.10"
"00000145717d41b46599b4ef001000f300940076","7","10","2013","Amazon","9.49","Music","CREDIT CARD","debit",,"","2013.07.10"
"00000145717d41b46599b4f0001000f300940076","7","10","2013","Buffalo Wild Wings","46.87","Restaurants","CREDIT CARD","debit",,"","2013.07.10"
"00000145717d41b46599b4f1001000f300940076","7","9","2013","Fedloanservicingach Transactionautomatic","550.0","Student Loan","SHARE DRAFT NO MIN","debit",,"","2013.07.09"
"00000145717d41b46599b4f2001000f300940076","7","9","2013","Amazon","60.0","Shopping","CREDIT CARD","debit",,"","2013.07.09"
"00000145717d41b46599b4f3001000f300940076","7","9","2013","Qdoba Mexican Grill","16.77","Fast Food","CREDIT CARD","debit",,"","2013.07.09"
"00000145717d41b46599b4f4001000f300940076","7","9","2013","Smith's Food","24.5","Groceries","CREDIT CARD","debit",,"","2013.07.09"
