id,month,day,year,description,amount,category,account,debit_or_credit,original_description,note,p_guid
000001457240800791ca289c0010003200ab00a6,12,5,2012,Jamba Juice,4.62,Fast Food,CREDIT CARD,debit,,,
000001457240800791ca289d0010003200ab00a6,12,5,2012,Jamba Juice,0.55,Food & Dining,CREDIT CARD,credit,,,
000001457240800791ca289e0010003200ab00a6,12,5,2012,Chevron,61.37,Gas & Fuel,CREDIT CARD,debit,,,
000001457240800791ca289f0010003200ab00a6,12,4,2012,Bridge Property Automatic,285.64,Mortgage & Rent,SHARE DRAFT NO MIN,debit,,,
000001457240800791ca28a00010003200ab00a6,12,3,2012,Netflix,7.99,Movies & DVDs,SHARE DRAFT NO MIN,debit,,,
000001457240800791ca28a10010003200ab00a6,12,2,2012,Roxberry Juice,5.34,Fast Food,CREDIT CARD,debit,,,
000001457240800791ca28a20010003200ab00a6,12,2,2012,Panda Express,6.89,Fast Food,CREDIT CARD,debit,,,
000001457240800791ca28a30010003200ab00a6,12,2,2012,Jamba Juice,4.95,Fast Food,CREDIT CARD,debit,,,
000001457240800791ca28a40010003200ab00a6,12,2,2012,Chick-Fil-A,4.48,Fast Food,CREDIT CARD,debit,,,
000001457240800791ca28a50010003200ab00a6,11,30,2012,Brigham Young Un,160.77,Paycheck,SHARE DRAFT NO MIN,credit,,,
000001457240800791ca28a60010003200ab00a6,11,30,2012,Suna Solutions Ach,141.52,Paycheck,SHARE DRAFT NO MIN,credit,,,
000001457240800791ca28a70010003200ab00a6,11,30,2012,Terzis Pizzeria,6.45,Restaurants,CREDIT CARD,debit,,,
000001457240800791ca28a80010003200ab00a6,11,30,2012,Total Bond Mkt Index Inv - Dividend,0.6,Dividend & Cap Gains,Vanguard Account,credit,,,
000001457240800791ca28a90010003200ab00a6,11,29,2012,Amazon,1.99,Music,CREDIT CARD,debit,,,
000001457240800791ca28aa0010003200ab00a6,11,29,2012,Smith's Food,2.77,Groceries,CREDIT CARD,debit,,,
000001457240800791ca28ab0010003200ab00a6,11,28,2012,IHOP,3.86,Restaurants,CREDIT CARD,debit,,,
000001457240800791ca28ac0010003200ab00a6,11,28,2012,Redbox,1.28,Movies & DVDs,CREDIT CARD,debit,,,
000001457240800791ca28ad0010003200ab00a6,11,28,2012,Smith's Food,2.77,Groceries,CREDIT CARD,debit,,,
000001457240800791ca28ae0010003200ab00a6,11,27,2012,Smith's Food,10.71,Groceries,CREDIT CARD,debit,,,
000001457240800791ca28af0010003200ab00a6,11,26,2012,Smith's Food,6.62,Groceries,CREDIT CARD,debit,,,
000001457240800791ca28b00010003200ab00a6,11,26,2012,Spoon It Up,4.46,Fast Food,CREDIT CARD,debit,,,
000001457240800791ca28b10010003200ab00a6,11,26,2012,Saints Paintball,50.4,Amusement,CREDIT CARD,debit,,,
000001457240800791ca28b20010003200ab00a6,11,25,2012,El Gallo Giro,5.35,Restaurants,CREDIT CARD,debit,,,
000001457240800791ca28b30010003200ab00a6,11,23,2012,Suna Solutions Ach,56.61,Paycheck,SHARE DRAFT NO MIN,credit,,,
000001457240800791ca28b40010003200ab00a6,11,23,2012,Cinemark,6.5,Movies & DVDs,CREDIT CARD,debit,,,
000001457240800791ca28b50010003200ab00a6,11,21,2012,Transfer to CREDIT CARD,550,Credit Card Payment,SHARE DRAFT NO MIN,debit,,,
000001457240800791ca28b60010003200ab00a6,11,21,2012,Jamba Juice,4.95,Fast Food,CREDIT CARD,debit,,,
000001457240800791ca28b70010003200ab00a6,11,21,2012,IHOP,5.12,Restaurants,CREDIT CARD,debit,,,
000001457240800791ca28b80010003200ab00a6,11,21,2012,Jason Deli,9.7,Restaurants,CREDIT CARD,debit,,,
000001457240800791ca28b90010003200ab00a6,11,20,2012,Check 1097,58.28,Marc Tithing,SHARE DRAFT NO MIN,debit,,,
000001457240800791ca28ba0010003200ab00a6,11,20,2012,Transfer from SHARE DRAFT NO MIN,550,Credit Card Payment,CREDIT CARD,credit,,,
000001457240800791ca28bb0010003200ab00a6,11,20,2012,Byu Ticket Office,3,Entertainment,CREDIT CARD,debit,,,
000001457240800791ca28bc0010003200ab00a6,11,19,2012,Transfer to CREDIT CARD,300,Credit Card Payment,SHARE DRAFT NO MIN,debit,,,
000001457240800791ca28bd0010003200ab00a6,11,18,2012,Denny's,12.17,Restaurants,CREDIT CARD,debit,,,
000001457240800791ca28be0010003200ab00a6,11,18,2012,Marketplace Iga,3.14,Groceries,CREDIT CARD,debit,,,
000001457240800820da63920010003200ab00a6,11,18,2012,Red Robin,19.68,Restaurants,CREDIT CARD,debit,,,
000001457240800820da63930010003200ab00a6,11,18,2012,Byu Creamery,3.66,Restaurants,CREDIT CARD,debit,,,
000001457240800820da63940010003200ab00a6,11,18,2012,Transfer from SHARE DRAFT NO MIN,300,Credit Card Payment,CREDIT CARD,credit,,,
000001457240800820da63950010003200ab00a6,11,16,2012,Red Robin,18.6,Restaurants,CREDIT CARD,debit,,,
000001457240800820da63960010003200ab00a6,11,16,2012,Smiths Fuel,56.46,Gas & Fuel,CREDIT CARD,debit,,,
000001457240800820da63970010003200ab00a6,11,16,2012,Suna Solutions Ach,467.9,Paycheck,SHARE DRAFT NO MIN,credit,,,
000001457240800820da63980010003200ab00a6,11,16,2012,Brigham Young Un,114.97,Paycheck,SHARE DRAFT NO MIN,credit,,,
000001457240800820da63990010003200ab00a6,11,15,2012,Cafe Zupas,11.83,Restaurants,CREDIT CARD,debit,,,
000001457240800820da639a0010003200ab00a6,11,15,2012,Interest Charge,30.32,Finance Charge,CREDIT CARD,debit,,,
000001457240800820da639b0010003200ab00a6,11,14,2012,Cucos,11.32,Restaurants,CREDIT CARD,debit,,,
000001457240800820da639c0010003200ab00a6,11,14,2012,IHOP,9.04,Restaurants,CREDIT CARD,debit,,,
000001457240800820da639d0010003200ab00a6,11,14,2012,Check 1096,45.14,Marc Tithing,SHARE DRAFT NO MIN,debit,,,
000001457240800820da639e0010003200ab00a6,11,14,2012,Transfer to CREDIT CARD,304.84,Credit Card Payment,SHARE DRAFT NO MIN,debit,,,
000001457240800820da639f0010003200ab00a6,11,14,2012,North West Provoshare,285,Income,SHARE DRAFT NO MIN,credit,,,
000001457240800820da63a00010003200ab00a6,11,13,2012,Transfer from SHARE DRAFT NO MIN,304.84,Credit Card Payment,CREDIT CARD,credit,,,
000001457240800820da63a10010003200ab00a6,11,13,2012,Smiths N Freedomelectronic,12.98,Groceries,SHARE DRAFT NO MIN,debit,,,
000001457240800820da63a20010003200ab00a6,11,13,2012,Hilton,31.8,Restaurants,CREDIT CARD,debit,,,
000001457240800820da63a30010003200ab00a6,11,13,2012,Smith's Food,27.94,Groceries,CREDIT CARD,debit,,,
000001457240800820da63a40010003200ab00a6,11,12,2012,Panera Bread,8.99,Fast Food,CREDIT CARD,debit,,,
000001457240800820da63a50010003200ab00a6,11,12,2012,Dc Parking Meters,3.75,Parking,CREDIT CARD,debit,,,
000001457240800820da63a60010003200ab00a6,11,12,2012,Applebees,11.93,Restaurants,CREDIT CARD,debit,,,
000001457240800820da63a70010003200ab00a6,11,11,2012,Cafe Rio Mexican,10.19,Restaurants,CREDIT CARD,debit,,,
000001457240800820da63a80010003200ab00a6,11,11,2012,Chipotle,13.44,Fast Food,CREDIT CARD,debit,,,
000001457240800820da63a90010003200ab00a6,11,11,2012,Nabis Lunch Box,8.24,Restaurants,CREDIT CARD,debit,,,
000001457240800820da63aa0010003200ab00a6,11,11,2012,Hilton,34.68,Restaurants,CREDIT CARD,debit,,,
000001457240800820da63ab0010003200ab00a6,11,11,2012,Ruth,75,Restaurants,CREDIT CARD,debit,,,
000001457240800820da63ac0010003200ab00a6,11,11,2012,Woody Creek Caf,4.75,Restaurants,CREDIT CARD,debit,,,
000001457240800820da63ad0010003200ab00a6,11,11,2012,Ua,11.5,Restaurants,CREDIT CARD,debit,,,
000001457240800820da63ae0010003200ab00a6,11,11,2012,Seattle's Best,3.88,Coffee Shops,CREDIT CARD,debit,,,
000001457240800820da63af0010003200ab00a6,11,9,2012,Suna Solutions Ach,451.46,Paycheck,SHARE DRAFT NO MIN,credit,,,
000001457240800820da63b00010003200ab00a6,11,9,2012,Transfer to CREDIT CARD,150,Credit Card Payment,SHARE DRAFT NO MIN,debit,,,
000001457240800820da63b10010003200ab00a6,11,9,2012,Cinemark,11.75,Movies & DVDs,CREDIT CARD,debit,,,
000001457240800820da63b20010003200ab00a6,11,9,2012,Cinemark,11.75,Movies & DVDs,CREDIT CARD,debit,,,
000001457240800820da63b30010003200ab00a6,11,8,2012,Transfer from SHARE DRAFT NO MIN,150,Credit Card Payment,CREDIT CARD,credit,,,
000001457240800820da63b40010003200ab00a6,11,8,2012,Chipotle,7.17,Fast Food,CREDIT CARD,debit,,,
000001457240800820da63b50010003200ab00a6,11,8,2012,Smiths Fuel,56.77,Gas & Fuel,CREDIT CARD,debit,,,
00000145724080099c474f050010003200ab00a6,11,8,2012,Smith's Food,13.35,Groceries,CREDIT CARD,debit,,,
00000145724080099c474f060010003200ab00a6,11,7,2012,Marketplace Iga,3.33,Groceries,CREDIT CARD,debit,,,
00000145724080099c474f070010003200ab00a6,11,6,2012,Smith's Food,16.28,Groceries,CREDIT CARD,debit,,,
00000145724080099c474f080010003200ab00a6,11,6,2012,Check 1095,209.59,Charity,SHARE DRAFT NO MIN,debit,,,
00000145724080099c474f090010003200ab00a6,11,5,2012,Cinemark,9,Movies & DVDs,CREDIT CARD,debit,,,
00000145724080099c474f0a0010003200ab00a6,11,5,2012,Pretzelmaker,4.29,Fast Food,CREDIT CARD,debit,,,
00000145724080099c474f0b0010003200ab00a6,11,5,2012,Md Auto Parts,285,Service & Parts,CREDIT CARD,debit,,,
00000145724080099c474f0c0010003200ab00a6,11,5,2012,Rubio's,3.22,Fast Food,CREDIT CARD,debit,,,
00000145724080099c474f0d0010003200ab00a6,11,5,2012,Cinemark,9,Movies & DVDs,CREDIT CARD,debit,,,
00000145724080099c474f0e0010003200ab00a6,11,4,2012,In-N-Out Burger,6.68,Fast Food,CREDIT CARD,debit,,,
00000145724080099c474f0f0010003200ab00a6,11,4,2012,Byu Concessions Q,4,Fast Food,CREDIT CARD,debit,,,
00000145724080099c474f100010003200ab00a6,11,2,2012,Bridge Property Automatic,285.51,Mortgage & Rent,SHARE DRAFT NO MIN,debit,,,
00000145724080099c474f110010003200ab00a6,11,2,2012,Transfer to CREDIT CARD,200,Credit Card Payment,SHARE DRAFT NO MIN,debit,,,
00000145724080099c474f120010003200ab00a6,11,2,2012,Brigham Young Un,218.83,Paycheck,SHARE DRAFT NO MIN,credit,,,
00000145724080099c474f130010003200ab00a6,11,2,2012,Suna Solutions Ach,251.81,Paycheck,SHARE DRAFT NO MIN,credit,,,
00000145724080099c474f140010003200ab00a6,11,2,2012,Taco Bell,3.1,Fast Food,CREDIT CARD,debit,,,
00000145724080099c474f150010003200ab00a6,11,1,2012,North West Provoshare,61.45,Income,SHARE DRAFT NO MIN,credit,,,
00000145724080099c474f160010003200ab00a6,11,1,2012,Transfer from SHARE DRAFT NO MIN,200,Credit Card Payment,CREDIT CARD,credit,,,
00000145724080099c474f170010003200ab00a6,11,1,2012,Netflix,7.99,Movies & DVDs,SHARE DRAFT NO MIN,debit,,,
00000145724080099c474f180010003200ab00a6,10,31,2012,Total Bond Mkt Index Inv - Dividend,0.62,Dividend & Cap Gains,Vanguard Account,credit,,,
00000145724080099c474f190010003200ab00a6,10,29,2012,Terzis Pizzeria,6.45,Restaurants,CREDIT CARD,debit,,,
00000145724080099c474f1a0010003200ab00a6,10,29,2012,Cinemark,1.25,Movies & DVDs,CREDIT CARD,debit,,,
00000145724080099c474f1b0010003200ab00a6,10,28,2012,Guru Cafe,7.54,Restaurants,CREDIT CARD,debit,,,
00000145724080099c474f1c0010003200ab00a6,10,28,2012,Chili's,12.89,Restaurants,CREDIT CARD,debit,,,
00000145724080099c474f1d0010003200ab00a6,10,26,2012,Joe Veras Mexican,11.58,Restaurants,CREDIT CARD,debit,,,
00000145724080099c474f1e0010003200ab00a6,10,24,2012,Byu Signature Electronic,5,Books & Supplies,SHARE DRAFT NO MIN,debit,,,
00000145724080099c474f1f0010003200ab00a6,10,24,2012,Smith's Food,19.48,Groceries,CREDIT CARD,debit,,,
00000145724080099c474f200010003200ab00a6,10,24,2012,UPS,5,Shipping,CREDIT CARD,debit,,,
00000145724080099c474f210010003200ab00a6,10,23,2012,Check 1093,35.14,Marc Tithing,SHARE DRAFT NO MIN,debit,,,
000001457240800a7099570e0010003200ab00a6,10,23,2012,Check 1092,35.14,Marc Tithing,SHARE DRAFT NO MIN,debit,,,
000001457240800a7099570f0010003200ab00a6,10,22,2012,Terzis Pizzeria,6.45,Restaurants,CREDIT CARD,debit,,,
000001457240800a709957100010003200ab00a6,10,21,2012,Taco Bell,4,Fast Food,CREDIT CARD,debit,,,
000001457240800a709957110010003200ab00a6,10,21,2012,Taco Bell,7.09,Fast Food,CREDIT CARD,debit,,,
000001457240800a709957120010003200ab00a6,10,21,2012,Wal-Mart,3.99,Shopping,CREDIT CARD,debit,,,
000001457240800a709957130010003200ab00a6,10,21,2012,Cascade Collision Repa,500,Service & Parts,CREDIT CARD,debit,,,
000001457240800a709957140010003200ab00a6,10,19,2012,Brigham Young Un,363.16,Paycheck,SHARE DRAFT NO MIN,credit,,,
000001457240800a709957150010003200ab00a6,10,19,2012,Terzis Pizzeria,6.45,Restaurants,CREDIT CARD,debit,,,
000001457240800a709957160010003200ab00a6,10,18,2012,Jamba Juice,4.74,Fast Food,CREDIT CARD,debit,,,
000001457240800a709957170010003200ab00a6,10,18,2012,Spoon It Up,4.89,Fast Food,CREDIT CARD,debit,,,
000001457240800a709957180010003200ab00a6,10,18,2012,Carl's Jr,5.8,Fast Food,CREDIT CARD,debit,,,
000001457240800a709957190010003200ab00a6,10,17,2012,Big Als,8.49,Restaurants,CREDIT CARD,debit,,,
000001457240800a7099571a0010003200ab00a6,10,17,2012,Capsim Management Simu,68.98,Books & Supplies,CREDIT CARD,debit,,,
000001457240800a7099571b0010003200ab00a6,10,15,2012,Interest Charge,15,Finance Charge,CREDIT CARD,debit,,,
000001457240800a7099571c0010003200ab00a6,10,15,2012,Utah Valley Cafeteria,3.77,Restaurants,CREDIT CARD,debit,,,
000001457240800a7099571d0010003200ab00a6,10,14,2012,Red Robin,12.76,Restaurants,CREDIT CARD,debit,,,
000001457240800a7099571e0010003200ab00a6,10,14,2012,Chevron,30.45,Gas & Fuel,CREDIT CARD,debit,,,
000001457240800a7099571f0010003200ab00a6,10,14,2012,Carrabba's,12.28,Restaurants,CREDIT CARD,debit,,,
000001457240800a709957200010003200ab00a6,10,14,2012,Reeds Dairy,2.81,Fast Food,CREDIT CARD,debit,,,
000001457240800a709957210010003200ab00a6,10,14,2012,Sandpiper Idaho,28.27,Restaurants,CREDIT CARD,debit,,,
000001457240800a709957220010003200ab00a6,10,14,2012,Maverik Cntry Stre,31,Gas & Fuel,CREDIT CARD,debit,,,
000001457240800a709957230010003200ab00a6,10,14,2012,Big Als,8.49,Restaurants,CREDIT CARD,debit,,,
000001457240800a709957240010003200ab00a6,10,12,2012,Terzis Pizzeria,7.53,Restaurants,CREDIT CARD,debit,,,
000001457240800a709957250010003200ab00a6,10,10,2012,Joe Veras Mexican,14.84,Restaurants,CREDIT CARD,debit,,,
000001457240800a709957260010003200ab00a6,10,9,2012,Byu Other Automatic,15,Books & Supplies,SHARE DRAFT NO MIN,debit,,,
000001457240800a709957270010003200ab00a6,10,9,2012,Bridge Property Automatic,295.3,Mortgage & Rent,SHARE DRAFT NO MIN,debit,,,
000001457240800a709957280010003200ab00a6,10,9,2012,Transfer to CREDIT CARD,250,Credit Card Payment,SHARE DRAFT NO MIN,debit,,,
000001457240800a709957290010003200ab00a6,10,8,2012,Goodwood Barbecue,12.23,Restaurants,CREDIT CARD,debit,,,
000001457240800a7099572a0010003200ab00a6,10,7,2012,In-N-Out Burger,5.6,Fast Food,CREDIT CARD,debit,,,
000001457240800a7099572b0010003200ab00a6,10,5,2012,Maceys,7.25,Groceries,CREDIT CARD,debit,,,
000001457240800a7099572c0010003200ab00a6,10,5,2012,Transfer from SHARE DRAFT NO MIN,250,Credit Card Payment,CREDIT CARD,credit,,,
000001457240800a7099572d0010003200ab00a6,10,5,2012,Brigham Young Un,351.43,Paycheck,SHARE DRAFT NO MIN,credit,,,
000001457240800a7099572e0010003200ab00a6,10,4,2012,Chipotle,7.17,Fast Food,CREDIT CARD,debit,,,
000001457240800a7099572f0010003200ab00a6,10,1,2012,Paramount Acceptautomatic,10.66,Gym,SHARE DRAFT NO MIN,debit,,,
000001457240800a709957300010003200ab00a6,10,1,2012,Netflix,7.99,Movies & DVDs,SHARE DRAFT NO MIN,debit,,,
000001457240800a709957310010003200ab00a6,10,1,2012,Blackburn Service,38.23,Gas & Fuel,CREDIT CARD,debit,,,
000001457240800a709957320010003200ab00a6,10,1,2012,Shell,35.3,Gas & Fuel,CREDIT CARD,debit,,,
000001457240800a709957330010003200ab00a6,10,1,2012,Shell,33.58,Gas & Fuel,CREDIT CARD,debit,,,000001457240800bcc45272b0010003200ab00a6
000001457240800a709957340010003200ab00a6,10,1,2012,Transfer of FundsPerformance update placeholder,0,Uncategorized,TRADITIONAL IRA,debit,,,
000001457240800bcc4527230010003200ab00a6,10,1,2012,Transfer of FundsPerformance update placeholder,0,Uncategorized,TRADITIONAL IRA,debit,,,
000001457240800bcc4527240010003200ab00a6,10,1,2012,Transfer of FundsPerformance update placeholder,0,Uncategorized,TRADITIONAL IRA,debit,,,
000001457240800bcc4527250010003200ab00a6,10,1,2012,Transfer of FundsPerformance update placeholder,0,Uncategorized,TRADITIONAL IRA,debit,,,
000001457240800bcc4527260010003200ab00a6,9,28,2012,Total Bond Mkt Index Inv - Dividend,0.51,Dividend & Cap Gains,Vanguard Account,credit,,,000001457240800bcc45272b0010003200ab00a6
000001457240800bcc4527270010003200ab00a6,9,27,2012,Smith's Food,40.45,Groceries,CREDIT CARD,debit,,,
000001457240800bcc4527280010003200ab00a6,9,27,2012,Norma Jeanes Diner,18.8,Restaurants,CREDIT CARD,debit,,,
000001457240800bcc4527290010003200ab00a6,9,26,2012,Cardtronics Cc E,120,Groceries,SHARE DRAFT NO MIN,debit,,,
000001457240800bcc45272a0010003200ab00a6,9,26,2012,Marketplace Iga,2.14,Groceries,CREDIT CARD,debit,,,
000001457240800bcc45272b0010003200ab00a6,9,25,2012,North West Provoatm,318.21,Auto Payment,SHARE DRAFT NO MIN,debit,,,
000001457240800bcc45272c0010003200ab00a6,9,24,2012,Arby's,4.4,Fast Food,CREDIT CARD,debit,,,
000001457240800bcc45272d0010003200ab00a6,9,23,2012,Provo City Golf,8,Sports,CREDIT CARD,debit,,,
000001457240800bcc45272e0010003200ab00a6,9,23,2012,Chevron,60.26,Gas & Fuel,CREDIT CARD,debit,,,
000001457240800bcc45272f0010003200ab00a6,9,23,2012,Byu Wsc Lt,6.13,Groceries,CREDIT CARD,debit,,,
000001457240800bcc4527300010003200ab00a6,9,23,2012,Applebees,6,Restaurants,CREDIT CARD,debit,,,
000001457240800bcc4527310010003200ab00a6,9,23,2012,Byu Wsc Sugar,3.23,Fast Food,CREDIT CARD,debit,,,
000001457240800bcc4527320010003200ab00a6,9,23,2012,Pizza Factory Pr,10.97,Restaurants,CREDIT CARD,debit,,,
000001457240800bcc4527330010003200ab00a6,9,21,2012,Brigham Young Un,396.64,Paycheck,SHARE DRAFT NO MIN,credit,,,
000001457240800bcc4527340010003200ab00a6,9,21,2012,500 Index Fund Inv - Dividend,5.84,Dividend & Cap Gains,Vanguard Account,credit,,,
000001457240800bcc4527350010003200ab00a6,9,21,2012,FTSE All-World ex-US Inv - Dividend,16.4,Dividend & Cap Gains,Vanguard Account,credit,,,
000001457240800bcc4527360010003200ab00a6,9,17,2012,Transfer of FundsPerformance update placeholder,0,Uncategorized,TRADITIONAL IRA,debit,,,
000001457240800bcc4527370010003200ab00a6,9,17,2012,Transfer of FundsPerformance update placeholder,0,Uncategorized,TRADITIONAL IRA,debit,,,
000001457240800bcc4527380010003200ab00a6,9,17,2012,Transfer of FundsPerformance update placeholder,0,Uncategorized,TRADITIONAL IRA,debit,,,
000001457240800bcc4527390010003200ab00a6,9,17,2012,Transfer of FundsPerformance update placeholder,0,Uncategorized,TRADITIONAL IRA,debit,,,
000001457240800bcc45273a0010003200ab00a6,9,16,2012,Byu Creamery Ninth,2.58,Restaurants,CREDIT CARD,debit,,,
000001457240800bcc45273b0010003200ab00a6,9,14,2012,Buy OtherRedistribution Transfer,105.5,Uncategorized,TRADITIONAL IRA,credit,,,
000001457240800bcc45273c0010003200ab00a6,9,14,2012,Buy OtherRedistribution Transfer,70.34,Uncategorized,TRADITIONAL IRA,credit,,,
000001457240800bcc45273d0010003200ab00a6,9,14,2012,Sell OtherRedistribution Transfer,349.08,Uncategorized,TRADITIONAL IRA,debit,,,
000001457240800bcc45273e0010003200ab00a6,9,14,2012,Buy OtherRedistribution Transfer,175.84,Uncategorized,TRADITIONAL IRA,credit,,,
000001457240800bcc45273f0010003200ab00a6,9,14,2012,Sell OtherRedistribution Transfer,2.6,Uncategorized,TRADITIONAL IRA,debit,,,
000001457240800bcc4527400010003200ab00a6,9,13,2012,Sq Me Crepes,3.73,Restaurants,CREDIT CARD,debit,,,
000001457240800bcc4527410010003200ab00a6,9,13,2012,Smith's Food,18.01,Groceries,CREDIT CARD,debit,,,
000001457240800bcc4527420010003200ab00a6,9,12,2012,Byu Automatic,5,Books & Supplies,SHARE DRAFT NO MIN,debit,,,
000001457240800bcc4527430010003200ab00a6,9,12,2012,Transfer of FundsPerformance update placeholder,0,Uncategorized,TRADITIONAL IRA,debit,,,
000001457240800bcc4527440010003200ab00a6,9,12,2012,Transfer of FundsPerformance update placeholder,0,Uncategorized,TRADITIONAL IRA,debit,,,
000001457240800bcc4527450010003200ab00a6,9,10,2012,Transfer to STUDENT SAVINGS,208,Transfer,SHARE DRAFT NO MIN,debit,,,
000001457240800bcc4527460010003200ab00a6,9,10,2012,Terzis Pizzeria,8.6,Restaurants,CREDIT CARD,debit,,,
000001457240800bcc4527470010003200ab00a6,9,9,2012,Amazon,0.66,Shopping,CREDIT CARD,debit,,,
000001457240800bcc4527480010003200ab00a6,9,9,2012,Smith's Food,3.79,Groceries,CREDIT CARD,debit,,,
000001457240800ca094f3000010003200ab00a6,9,7,2012,Smith's Food,28.1,Groceries,CREDIT CARD,debit,,,
000001457240800ca094f3010010003200ab00a6,9,7,2012,Sell OtherRollover reversed,348.09,Uncategorized,TRADITIONAL IRA,debit,,,
000001457240800ca094f3020010003200ab00a6,9,7,2012,Buy OtherRollover,174.04,Uncategorized,TRADITIONAL IRA,credit,,,
000001457240800ca094f3030010003200ab00a6,9,7,2012,Buy OtherRollover,348.09,Uncategorized,TRADITIONAL IRA,credit,,,
000001457240800ca094f3040010003200ab00a6,9,7,2012,Sell OtherRollover reversed,69.62,Uncategorized,TRADITIONAL IRA,debit,,,
000001457240800ca094f3050010003200ab00a6,9,7,2012,Buy OtherRollover,104.43,Uncategorized,TRADITIONAL IRA,credit,,,
000001457240800ca094f3060010003200ab00a6,9,7,2012,Sell OtherRollover reversed,174.04,Uncategorized,TRADITIONAL IRA,debit,,,
000001457240800ca094f3070010003200ab00a6,9,7,2012,Buy OtherRollover,347.1,Uncategorized,TRADITIONAL IRA,credit,,,
000001457240800ca094f3080010003200ab00a6,9,7,2012,Sell OtherRollover reversed,104.43,Uncategorized,TRADITIONAL IRA,debit,,,
000001457240800ca094f3090010003200ab00a6,9,7,2012,Buy OtherRollover,349.08,Uncategorized,TRADITIONAL IRA,credit,,,
000001457240800ca094f30a0010003200ab00a6,9,7,2012,Buy OtherRollover,69.62,Uncategorized,TRADITIONAL IRA,credit,,,
000001457240800ca094f30b0010003200ab00a6,9,7,2012,Transfer of FundsPerformance update placeholder,0,Uncategorized,UNIVERSITY OF COLORADO STUDENT ORP,debit,,,
000001457240800ca094f30c0010003200ab00a6,9,7,2012,Transfer of FundsPerformance update placeholder,0,Uncategorized,UNIVERSITY OF COLORADO STUDENT ORP,debit,,,
000001457240800ca094f30d0010003200ab00a6,9,7,2012,Transfer of FundsPerformance update placeholder,0,Uncategorized,UNIVERSITY OF COLORADO STUDENT ORP,debit,,,
000001457240800ca094f30e0010003200ab00a6,9,7,2012,Transfer of FundsPerformance update placeholder,0,Uncategorized,UNIVERSITY OF COLORADO STUDENT ORP,debit,,,
000001457240800ca094f30f0010003200ab00a6,9,6,2012,Jamba Juice,4.74,Food & Dining,CREDIT CARD,debit,,,
000001457240800ca094f3100010003200ab00a6,9,6,2012,Byu Bookstore,46.8,Books,CREDIT CARD,debit,,,
000001457240800ca094f3110010003200ab00a6,9,6,2012,Amazon,26.26,Electronics & Software,CREDIT CARD,debit,,,
000001457240800ca094f3120010003200ab00a6,9,6,2012,FTSE All-World ex-US Inv - Buy,608.79,Buy,Vanguard Account,credit,,,
000001457240800ca094f3130010003200ab00a6,9,6,2012,Extended Mkt Index Inv - Buy,331.85,Buy,Vanguard Account,credit,,,
000001457240800ca094f3140010003200ab00a6,9,6,2012,Target Retirement 2055 - Buy,217.91,Buy,Vanguard Account,credit,,,
000001457240800ca094f3150010003200ab00a6,9,6,2012,FTSE All-World ex-US Inv - Buy,269.41,Buy,Vanguard Account,credit,,,
000001457240800ca094f3160010003200ab00a6,9,6,2012,Total Bond Mkt Index Inv - Buy,96,Buy,Vanguard Account,credit,,,
000001457240800ca094f3170010003200ab00a6,9,6,2012,Target Retirement 2055 - Buy,96.65,Buy,Vanguard Account,credit,,,
000001457240800ca094f3180010003200ab00a6,9,6,2012,500 Index Fund Inv - Buy,807.49,Buy,Vanguard Account,credit,,,
000001457240800ca094f3190010003200ab00a6,9,6,2012,Extended Mkt Index Inv - Buy,147.07,Buy,Vanguard Account,credit,,,
000001457240800ca094f31a0010003200ab00a6,9,6,2012,500 Index Fund Inv - Buy,357.92,Buy,Vanguard Account,credit,,,
000001457240800ca094f31b0010003200ab00a6,9,6,2012,Total Bond Mkt Index Inv - Buy,214.36,Buy,Vanguard Account,credit,,,
000001457240800ca094f31c0010003200ab00a6,9,5,2012,Check 1090,161.73,Marc Tithing,SHARE DRAFT NO MIN,debit,,,
000001457240800ca094f31d0010003200ab00a6,9,5,2012,Check 1091,358.66,Mortgage & Rent,SHARE DRAFT NO MIN,debit,,,
000001457240800ca094f31e0010003200ab00a6,9,5,2012,IHOP,5.3,Restaurants,CREDIT CARD,debit,,,
000001457240800ca094f31f0010003200ab00a6,9,5,2012,Termination Forfeiture Out - Inst Index Fund Inst,171,Uncategorized,ADOBE SYSTEMS INCORPORATED 401K RETIREMENT SAVINGS PLAN,credit,,,
000001457240800ca094f3200010003200ab00a6,9,5,2012,Termination Withdrawal - Total Bond Mkt Index Inst,310.36,Uncategorized,ADOBE SYSTEMS INCORPORATED 401K RETIREMENT SAVINGS PLAN,credit,,,
000001457240800ca094f3210010003200ab00a6,9,5,2012,Termination Forfeiture Out - Target Retirement 2055,46.19,Uncategorized,ADOBE SYSTEMS INCORPORATED 401K RETIREMENT SAVINGS PLAN,credit,,,
000001457240800ca094f3220010003200ab00a6,9,5,2012,Termination Forfeiture Out - FTSE All-World ex-US Ist,128.8,Uncategorized,ADOBE SYSTEMS INCORPORATED 401K RETIREMENT SAVINGS PLAN,credit,,,
000001457240800ca094f3230010003200ab00a6,9,5,2012,Termination Withdrawal - FTSE All-World ex-US Ist,878.2,Uncategorized,ADOBE SYSTEMS INCORPORATED 401K RETIREMENT SAVINGS PLAN,credit,,,
